frame,numero_pers,joint,x,y,tracking,est_joueur
2,0,11,688.134,560.798,0,1
2,0,12,599.96,478.476,0,1
2,0,13,572.65,505.991,0,1
2,0,14,558.824,549.061,0,1
2,0,15,0,0,0,1
2,0,16,0,0,0,1
2,0,17,639.141,404.099,0,1
2,0,18,619.61,400.176,0,1
2,0,19,556.84,543.218,0,1
2,0,20,551.006,547.098,0,1
2,0,21,558.846,555.014,0,1
2,0,22,695.945,560.795,0,1
2,0,23,698.007,562.796,0,1
2,0,24,690.074,570.553,0,1
2,2,0,1123.07,304.24,2,0
2,2,1,1142.64,323.81,2,0
2,2,2,1136.81,321.735,2,0
2,2,3,1117.18,337.458,2,0
2,2,4,1087.89,347.268,2,0
2,2,5,1150.41,331.577,2,0
2,2,6,1123.05,355.1,2,0
2,2,7,1091.81,364.891,2,0
2,2,8,1132.8,382.536,2,0
2,2,9,1125.04,376.658,2,0
2,2,10,1085.88,366.866,2,0
2,2,11,1095.67,411.91,2,0
2,2,12,1134.8,386.415,2,0
2,2,13,1076.13,382.447,2,0
2,2,14,1083.91,431.455,2,0
2,2,15,1121.28,304.109,2,0
2,2,16,1127.02,304.066,2,0
2,2,17,0,0,2,0
2,2,18,1136.82,304.203,2,0
2,2,19,1062.39,435.445,2,0
2,2,20,1072.06,441.329,2,0
2,2,21,1089.72,433.531,2,0
2,2,22,1078.02,423.636,2,0
2,2,23,0,0,2,0
2,2,24,1103.46,413.917,2,0
2,3,0,882.03,57.3645,3,0
2,3,1,884.002,71.0146,3,0
2,3,2,868.414,70.9937,3,0
2,3,3,860.528,94.5061,3,0
2,3,4,866.424,102.312,3,0
2,3,5,897.747,71.0366,3,0
2,3,6,901.618,92.6136,3,0
2,3,7,885.986,88.6291,3,0
2,3,8,883.976,116.006,3,0
2,3,9,870.407,114.149,3,0
2,3,10,870.433,147.413,3,0
2,3,11,874.287,180.744,3,0
2,3,12,889.958,116.038,3,0
2,3,13,891.936,147.448,3,0
2,3,14,895.801,180.782,3,0
2,3,15,876.249,55.3754,3,0
2,3,16,884.023,55.4112,3,0
2,3,17,872.386,55.3272,3,0
2,3,18,886.107,55.423,3,0
2,3,19,899.711,190.513,3,0
2,3,20,901.7,192.447,3,0
2,3,21,895.791,180.762,3,0
2,3,22,0,0,3,0
2,3,23,0,0,3,0
2,3,24,880.154,180.814,3,0
2,4,0,241.496,31.8775,4,0
2,4,1,241.527,47.5328,4,0
2,4,2,227.665,49.4692,4,0
2,4,3,225.78,72.9906,4,0
2,4,4,243.365,74.9323,4,0
2,4,5,257.126,45.5656,4,0
2,4,6,259.128,70.9603,4,0
2,4,7,239.466,71.1235,4,0
2,4,8,243.373,86.6935,4,0
2,4,9,231.66,86.69,4,0
2,4,10,235.611,114.139,4,0
2,4,11,239.533,147.429,4,0
2,4,12,255.136,86.6645,4,0
2,4,13,259.04,114.15,4,0
2,4,14,259.183,147.463,4,0
2,4,15,239.518,27.9148,4,0
2,4,16,243.412,27.9182,4,0
2,4,17,229.794,31.8311,4,0
